Date,Ticker,Open,High,Low,Close,Volume
2021-04-09,ADVANC.BK,132.59282925135972,133.37278707048534,132.20285034179688,132.20285034179688,3115500.0
2021-04-09,AOT.BK,64.76317616437704,65.00482980678144,63.55490795235509,64.52152252197266,15876900.0
2021-04-09,DELTA.BK,36.35859596052673,37.726927951993424,36.35859596052673,36.65180969238281,55804000.0
2021-04-09,PTT.BK,28.830698389915902,29.385134897414286,28.830698389915902,29.01551055908203,51489000.0
2021-04-09,SCB.BK,,,,,
2021-04-12,ADVANC.BK,131.812906779215,132.59286480749438,130.25299072265625,130.25299072265625,6208800.0
2021-04-12,AOT.BK,63.55490493774414,63.79655856868614,62.829944044918165,63.55490493774414,20929500.0
2021-04-12,DELTA.BK,36.55407139387283,37.33597588674618,35.772163172584754,35.869903564453125,46812000.0
2021-04-12,PTT.BK,29.0155082604824,29.200320415007763,28.645883951431667,28.83069610595703,37609500.0
2021-04-12,SCB.BK,,,,,
2021-04-16,ADVANC.BK,131.81288637433732,132.59284428187777,130.25297055925643,131.03292846679688,5625200.0
2021-04-16,AOT.BK,63.79656260250179,63.79656260250179,62.8299480176154,63.313255310058594,24094600.0
2021-04-16,DELTA.BK,36.84728760896312,36.84728760896312,35.86990599455251,36.35859680175781,38688000.0
2021-04-16,PTT.BK,29.200315895320486,29.569940147159986,29.015503769400734,29.385128021240234,60260500.0
2021-04-16,SCB.BK,,,,,
2021-04-19,ADVANC.BK,130.25295579398278,132.20285034179688,129.47299797485712,132.20285034179688,11094300.0
2021-04-19,AOT.BK,63.55490060677206,64.52151506466973,63.313246992297636,64.27986145019531,10780600.0
2021-04-19,DELTA.BK,36.65181070000553,39.681692226506655,36.456333630589164,38.997528076171875,90685000.0
2021-04-19,PTT.BK,29.385128021240234,29.569940147159986,29.200315895320486,29.385128021240234,30128300.0
2021-04-19,SCB.BK,,,,,
2021-04-20,ADVANC.BK,132.98280465262278,137.6625514439174,132.59282575334822,136.49261474609375,22866900.0
2021-04-20,AOT.BK,63.79655856868614,64.27986583057012,63.071597675860154,63.55490493774414,13456000.0
2021-04-20,DELTA.BK,38.802047107829075,39.09526081828328,37.43371148782332,37.629188537597656,46493000.0
2021-04-20,PTT.BK,29.385128021240234,29.754752273079735,29.200315895320486,29.385128021240234,34410000.0
2021-04-20,SCB.BK,,,,,
2021-04-21,ADVANC.BK,136.1026320217708,139.61244201660156,135.71265313345626,139.61244201660156,18849000.0
2021-04-21,AOT.BK,63.07160228007548,63.31325592865815,62.588294982910156,62.588294982910156,14733900.0
2021-04-21,DELTA.BK,37.92240224805185,39.29073786805762,37.53145187691779,37.629188537597656,58697000.0
2021-04-21,PTT.BK,29.200322728248157,29.200322728248157,28.830698389915902,29.01551055908203,40084200.0
2021-04-21,SCB.BK,,,,,
2021-04-22,ADVANC.BK,139.2224878816523,139.2224878816523,136.10265622043883,136.8826141357422,14251200.0
2021-04-22,AOT.BK,62.588291946111944,62.82994558296952,61.38002376182407,61.62167739868164,26556100.0
2021-04-22,DELTA.BK,38.0201436944748,38.117880357872686,36.554071373018154,37.23823547363281,33573000.0
2021-04-22,PTT.BK,29.0155082604824,29.200320415007763,28.83069610595703,28.83069610595703,36460500.0
2021-04-22,SCB.BK,,,,,
2021-04-23,ADVANC.BK,136.10264065621914,136.88259848232929,134.9327039170539,135.71266174316406,8861800.0
2021-04-23,AOT.BK,61.38002434987871,61.621677989051456,60.65506343236046,60.8967170715332,18257200.0
2021-04-23,DELTA.BK,37.2382357791901,37.72692655701892,36.847285393975895,37.140499114990234,22850000.0
2021-04-23,PTT.BK,28.83069187287361,28.83069187287361,28.461067618093182,28.6458797454834,33893600.0
2021-04-23,SCB.BK,,,,,
2021-04-26,ADVANC.BK,135.71269212805706,136.10267112842504,134.54275512695312,134.54275512695312,6194800.0
2021-04-26,AOT.BK,60.8967128963921,61.38002014160156,60.171752028577906,61.38002014160156,16157700.0
2021-04-26,DELTA.BK,37.33597431604135,38.02014211667848,37.14049726894295,37.82466506958008,28597000.0
2021-04-26,PTT.BK,28.6458797454834,28.83069187287361,28.461067618093182,28.6458797454834,34829000.0
2021-04-26,SCB.BK,,,,,
2021-04-27,ADVANC.BK,135.32270297011888,136.10266091230977,134.542745027928,134.93272399902344,4232200.0
2021-04-27,AOT.BK,60.41341161531676,60.41341161531676,58.480182443626624,58.72183609008789,75612800.0
2021-04-27,DELTA.BK,38.117880357872686,38.80204818690206,37.23823547363281,37.23823547363281,39520000.0
2021-04-27,PTT.BK,28.645883951431667,28.83069610595703,28.4610717969063,28.83069610595703,26567400.0
2021-04-27,SCB.BK,,,,,
2021-04-28,ADVANC.BK,135.32267187357644,135.7126507550565,133.37277746617622,133.76275634765625,7428400.0
2021-04-28,AOT.BK,58.96348814945297,60.65506362915039,58.96348814945297,60.65506362915039,32625500.0
2021-04-28,DELTA.BK,37.14049580771827,37.62918654203035,36.8472821128139,36.94501876831055,27706000.0
2021-04-28,PTT.BK,28.830698389915902,29.200322728248157,28.645886220749777,29.01551055908203,35232600.0
2021-04-28,SCB.BK,,,,,
2021-04-29,ADVANC.BK,134.5427346784015,134.93271361949832,133.37279785511106,134.1527557373047,5321500.0
2021-04-29,AOT.BK,60.8967170715332,61.38002434987871,60.413409793187704,60.8967170715332,20294100.0
2021-04-29,DELTA.BK,37.238232251532516,37.43370928982903,36.847281903353874,37.04275894165039,15740000.0
2021-04-29,PTT.BK,29.385134873566802,30.12438354963138,29.20032270455066,29.939571380615234,77856600.0
2021-04-29,SCB.BK,,,,,
2021-04-30,ADVANC.BK,135.32271299306413,135.32271299306413,132.98283899318406,133.37281799316406,4932400.0
2021-04-30,AOT.BK,60.41341058669552,60.6550642290423,59.68844965965517,59.93010330200195,13678600.0
2021-04-30,DELTA.BK,37.23823108403544,37.33597146432653,34.59930419921875,34.59930419921875,45056000.0
2021-04-30,PTT.BK,29.93956868648529,30.124380838871,29.569944381713867,29.569944381713867,53259900.0
2021-04-30,SCB.BK,,,,,
2021-05-05,ADVANC.BK,133.37279722676473,134.54273404454338,131.81288146972656,131.81288146972656,11748700.0
2021-05-05,AOT.BK,58.963486480712895,59.205140113830566,57.755218315124516,57.99687194824219,59790100.0
2021-05-05,DELTA.BK,34.20835283067491,34.30608949025387,30.298826792883492,30.787517547607422,69494000.0
2021-05-05,PTT.BK,30.124376091776014,30.309188215038446,29.01550335220144,29.200315475463867,97820000.0
2021-05-05,SCB.BK,,,,,
2021-05-06,ADVANC.BK,131.81288146972656,132.98281828750518,131.81288146972656,131.81288146972656,6170500.0
2021-05-06,AOT.BK,58.238528595596065,59.20514317809558,57.99687494997118,58.9634895324707,23591100.0
2021-05-06,DELTA.BK,31.27620954225193,36.8472851126485,31.27620954225193,35.869903564453125,129735000.0
2021-05-06,PTT.BK,29.385128021240234,29.754752273079735,29.015503769400734,29.385128021240234,51747300.0
2021-05-06,SCB.BK,,,,,
2021-05-07,ADVANC.BK,132.59283447265625,133.76277124741497,132.20285554773668,132.59283447265625,3421500.0
2021-05-07,AOT.BK,59.44679260253906,59.44679260253906,58.721831717142244,59.44679260253906,12930900.0
2021-05-07,DELTA.BK,37.53145119301759,40.07264160853445,37.53145119301759,39.29073715209961,105427000.0
2021-05-07,PTT.BK,29.569947042582946,29.939571380615234,29.385134873566802,29.939571380615234,43201900.0
2021-05-07,SCB.BK,,,,,
2021-05-10,ADVANC.BK,132.98281339757582,133.3727923224954,132.20285554773668,132.59283447265625,3093000.0
2021-05-10,AOT.BK,59.93010432239423,59.93010432239423,58.480182443626624,58.72183609008789,13405100.0
2021-05-10,DELTA.BK,41.050023900417656,45.15502703614234,39.87716532900851,44.56859588623047,101774000.0
2021-05-10,PTT.BK,30.12438354963138,30.30919571864752,29.569947042582946,29.939571380615234,39373600.0
2021-05-10,SCB.BK,,,,,
2021-05-11,ADVANC.BK,131.81290199324403,133.37281799316406,131.81290199324403,133.37281799316406,3778300.0
2021-05-11,AOT.BK,58.480182443626624,58.963489736549164,57.99687515070409,58.72183609008789,11580400.0
2021-05-11,DELTA.BK,43.395742710862095,48.47812383491813,43.395742710862095,45.35050582885742,147610000.0
2021-05-11,PTT.BK,29.569942877159356,29.939567163123847,29.385130734177107,29.7547550201416,45648500.0
2021-05-11,SCB.BK,,,,,
2021-05-12,ADVANC.BK,132.98280816092253,132.98280816092253,131.81287143223406,132.20285034179688,2392200.0
2021-05-12,AOT.BK,58.480179214477545,58.480179214477545,57.51356468200684,57.99687194824219,27463300.0
2021-05-12,DELTA.BK,47.500739947697966,56.49265059542588,46.7188354845074,54.53788757324219,180636000.0
2021-05-12,PTT.BK,29.569940147159986,29.754752273079735,29.200315895320486,29.385128021240234,57783300.0
2021-05-12,SCB.BK,,,,,
2021-05-13,ADVANC.BK,131.422902530467,131.81288146972656,130.25296571268836,131.81288146972656,8172300.0
2021-05-13,AOT.BK,57.51356468200684,58.238525581359866,57.03025741577149,57.99687194824219,31135200.0
2021-05-13,DELTA.BK,51.214793436680125,52.38764828475714,42.4183597056147,47.305267333984375,43002000.0
2021-05-13,PTT.BK,29.200320076942443,29.569944381713867,29.015507924556733,29.569944381713867,76074000.0
2021-05-13,SCB.BK,,,,,
2021-05-14,ADVANC.BK,131.81287143223406,132.20285034179688,131.0329136131084,132.20285034179688,2618700.0
2021-05-14,AOT.BK,57.755218505859375,58.23852577369084,57.51356487194365,57.755218505859375,23341800.0
2021-05-14,DELTA.BK,47.500741707028894,49.84645891189575,45.54597861244474,46.91431427001953,20766000.0
2021-05-14,PTT.BK,29.7547550201416,29.939567163123847,29.20031859119486,29.7547550201416,75052100.0
2021-05-14,SCB.BK,,,,,
2021-05-17,ADVANC.BK,131.81289156678875,132.20287053592128,131.03293362852375,131.42291259765625,4877500.0
2021-05-17,AOT.BK,57.5135643068424,58.721832464549166,57.5135643068424,58.48017883300781,22887300.0
2021-05-17,DELTA.BK,46.13240580609571,50.82383608350567,44.95954730463963,49.84645462036133,22931000.0
2021-05-17,PTT.BK,29.754752273079735,29.939564398999487,29.385128021240234,29.385128021240234,57341500.0
2021-05-17,SCB.BK,,,,,
2021-05-18,ADVANC.BK,131.81290199324403,133.37281799316406,131.81290199324403,133.37281799316406,3926100.0
2021-05-18,AOT.BK,58.963489736549164,59.446797029471696,58.480182443626624,58.72183609008789,22326300.0
2021-05-18,DELTA.BK,50.2374108978477,51.410265722271276,49.45550271034591,50.432884216308594,23365000.0
2021-05-18,PTT.BK,29.569944381713867,29.93956868648529,29.385132229328153,29.569944381713867,61374500.0
2021-05-18,SCB.BK,,,,,
2021-05-19,ADVANC.BK,132.59282925135972,132.98280816092253,132.20285034179688,132.20285034179688,2912600.0
2021-05-19,AOT.BK,58.23852879716536,58.963489736549164,58.23852879716536,58.72183609008789,13932700.0
2021-05-19,DELTA.BK,48.86907474974754,51.019314784419336,48.47812066038376,49.26002883911133,13005000.0
2021-05-19,PTT.BK,29.200315895320486,29.385128021240234,29.015503769400734,29.385128021240234,53432200.0
2021-05-19,SCB.BK,,,,,
2021-05-20,ADVANC.BK,132.59283447265625,133.3727923224954,131.42289769789753,132.59283447265625,4540100.0
2021-05-20,AOT.BK,58.72183265527749,58.963486287603736,58.238525390625,58.238525390625,10812200.0
2021-05-20,DELTA.BK,49.45550759416299,50.041938792700435,48.08717558773881,48.67360305786133,10068000.0
2021-05-20,PTT.BK,29.38513256953313,29.38513256953313,28.645883951431667,28.83069610595703,76811700.0
2021-05-20,SCB.BK,,,,,
2021-05-21,ADVANC.BK,132.59283447265625,132.98281339757582,131.8128766228171,132.59283447265625,3080100.0
2021-05-21,AOT.BK,58.480182443626624,59.20514338301043,58.23852879716536,58.72183609008789,15415800.0
2021-05-21,DELTA.BK,49.455502672163405,49.455502672163405,46.523358156539146,49.064552307128906,13445000.0
2021-05-21,PTT.BK,28.64588316384848,28.830695313292665,28.091446715515932,28.461071014404297,108867200.0
2021-05-21,SCB.BK,,,,,
2021-05-24,ADVANC.BK,132.59282925135972,132.98280816092253,131.81287143223406,132.20285034179688,3530100.0
2021-05-24,AOT.BK,58.72183609008789,59.20514338301043,58.480182443626624,58.72183609008789,13707300.0
2021-05-24,DELTA.BK,48.673598213679846,49.26002935385343,47.69621670847176,49.064552307128906,8862000.0
2021-05-24,PTT.BK,28.46106677585178,28.83069101969401,28.091442532009548,28.276254653930664,53404300.0
2021-05-24,SCB.BK,,,,,
2021-05-25,ADVANC.BK,132.59284950505378,132.9828284741863,131.42291259765625,131.42291259765625,4687900.0
2021-05-25,AOT.BK,59.20514317809558,59.68845046934534,58.721835886845824,58.9634895324707,17715000.0
2021-05-25,DELTA.BK,49.65098104306299,55.51527023071015,49.260030667601974,54.14693832397461,47371000.0
2021-05-25,PTT.BK,28.6458797454834,28.83069187287361,28.461067618093182,28.6458797454834,47606200.0
2021-05-25,SCB.BK,,,,,
2021-05-27,ADVANC.BK,131.4229074205671,132.20286532810755,131.03292846679688,131.03292846679688,9872800.0
2021-05-27,AOT.BK,59.20514159732395,60.8967170715332,58.9634879581512,60.8967170715332,66153400.0
2021-05-27,DELTA.BK,53.95146012680159,55.12431868511752,52.974078616274085,53.1695556640625,29417000.0
2021-05-27,PTT.BK,28.83069187287361,29.015504000263828,28.461067618093182,28.6458797454834,201215000.0
2021-05-27,SCB.BK,,,,,
2021-05-28,ADVANC.BK,132.2028604089861,132.98281828750518,131.81288146972656,131.81288146972656,4385000.0
2021-05-28,AOT.BK,60.896717669015906,61.380024952103334,60.171756744384766,60.171756744384766,26031200.0
2021-05-28,DELTA.BK,53.16955455432759,54.14693604445556,52.97407751061909,53.56050491333008,8859000.0
2021-05-28,PTT.BK,29.01551055908203,29.200322728248157,28.830698389915902,29.01551055908203,47154300.0
2021-05-28,SCB.BK,,,,,
2021-05-31,ADVANC.BK,132.20287053592128,132.20287053592128,131.03293362852375,131.42291259765625,4283800.0
2021-05-31,AOT.BK,60.17175615401495,60.8967170715332,59.930102514842204,60.8967170715332,12385900.0
2021-05-31,DELTA.BK,53.56050774557009,57.470033912814834,53.56050774557009,56.68812942504883,24839000.0
2021-05-31,PTT.BK,29.01550335220144,29.200315475463867,28.83069122893901,29.200315475463867,32629600.0
2021-05-31,SCB.BK,,,,,
2021-06-01,ADVANC.BK,131.42289252267125,132.59282925135972,131.0329136131084,132.20285034179688,5069600.0
2021-06-01,AOT.BK,61.13837309141417,62.82994863149282,60.41341214566617,62.588294982910156,36781300.0
2021-06-01,DELTA.BK,57.07908516214535,58.251940063059656,55.906226532816234,57.470035552978516,16115000.0
2021-06-01,PTT.BK,29.56994297992752,30.678815841674805,29.56994297992752,30.678815841674805,139641800.0
2021-06-01,SCB.BK,,,,,
2021-06-02,ADVANC.BK,132.59285999320406,134.5427549931041,132.20288099322403,133.37281799316406,11350300.0
2021-06-02,AOT.BK,63.071598629618805,63.071598629618805,61.8633304566376,62.34663772583008,19827900.0
2021-06-02,DELTA.BK,57.47003169785126,58.251936155481744,54.73336423193731,56.10169982910156,13944000.0
2021-06-02,PTT.BK,30.86362798529935,31.048440128923897,30.494003698050257,30.678815841674805,90445900.0
2021-06-02,SCB.BK,,,,,
2021-06-04,ADVANC.BK,133.37278707048534,133.7627659800482,132.20285034179688,132.20285034179688,5039400.0
2021-06-04,AOT.BK,62.58829174935818,62.58829174935818,61.86333084106445,61.86333084106445,12678800.0
2021-06-04,DELTA.BK,53.75598472773103,56.68812934924363,53.16955729479439,55.319793701171875,13373000.0
2021-06-04,PTT.BK,30.494003295898434,30.86362757827296,30.309191154711172,30.494003295898438,76905100.0
2021-06-04,SCB.BK,,,,,
2021-06-07,ADVANC.BK,132.98280816092253,133.37278707048534,132.20285034179688,132.20285034179688,4397600.0
2021-06-07,AOT.BK,62.34663772583008,62.82994499502256,62.10498409123384,62.34663772583008,11967800.0
2021-06-07,DELTA.BK,55.31978837750538,57.274551270398355,55.31978837750538,55.906219482421875,10412000.0
2021-06-07,PTT.BK,30.6788154370857,30.86362757827296,30.309191154711172,30.494003295898438,65914800.0
2021-06-07,SCB.BK,,,,,
2021-06-08,ADVANC.BK,132.9828391254812,134.9327341273211,132.59286012511322,134.54275512695312,11671000.0
2021-06-08,AOT.BK,62.346641334327494,62.588294982910156,61.38002673999683,62.588294982910156,17415200.0
2021-06-08,DELTA.BK,55.51526541247755,56.88360092886836,55.12431507094755,55.906219482421875,8602000.0
2021-06-08,PTT.BK,30.494007887663663,30.678820056679807,29.939571380615234,29.939571380615234,49609300.0
2021-06-08,SCB.BK,,,,,
2021-06-09,ADVANC.BK,134.93271392910214,136.49262969706862,134.93271392910214,135.32269287109375,11997400.0
2021-06-09,AOT.BK,62.82994863149282,64.03821687440615,62.346641334327494,62.588294982910156,31284100.0
2021-06-09,DELTA.BK,56.29717203571721,56.88360316367301,55.71074463617588,56.49264907836914,14516000.0
2021-06-09,PTT.BK,30.12437629699707,30.49400054603998,30.12437629699707,30.12437629699707,36053500.0
2021-06-09,SCB.BK,,,,,
2021-06-10,ADVANC.BK,136.49262969706862,136.88260863906024,135.32269287109375,135.32269287109375,5251100.0
2021-06-10,AOT.BK,63.31325187683106,63.79655914306641,62.58829097747803,62.8299446105957,36784900.0
2021-06-10,DELTA.BK,56.49265019370952,57.0790813332433,55.71074573607905,56.10169982910156,9215000.0
2021-06-10,PTT.BK,30.12437629699707,30.309188421518527,29.939564172475617,30.12437629699707,28605300.0
2021-06-10,SCB.BK,,,,,
2021-06-11,ADVANC.BK,135.71269737615285,136.10267639160156,135.32271836070413,136.10267639160156,3081900.0
2021-06-11,AOT.BK,63.313260266380595,66.45475791318573,63.07160660124173,66.21310424804688,91203900.0
2021-06-11,DELTA.BK,56.10170253517255,56.68812997457815,52.19217633002923,55.12432098388672,19914000.0
2021-06-11,PTT.BK,30.30919155442571,30.678815841674805,30.12437941080116,30.678815841674805,38833600.0
2021-06-11,SCB.BK,,,,,
2021-06-14,ADVANC.BK,136.49265540705028,137.2726134379477,135.71269737615285,136.10267639160156,4734700.0
2021-06-14,AOT.BK,66.45475905180864,66.45475905180864,64.5215296975742,65.00483703613281,32550200.0
2021-06-14,DELTA.BK,55.515267365112564,55.515267365112564,53.56050440346484,53.7559814453125,8084000.0
2021-06-14,PTT.BK,30.86362798529935,30.86362798529935,30.494003698050257,30.678815841674805,26194000.0
2021-06-14,SCB.BK,,,,,
2021-06-15,ADVANC.BK,136.102650755077,136.88260863906024,135.32269287109375,135.32269287109375,4870200.0
2021-06-15,AOT.BK,64.76317556875723,65.72979012948495,64.5215219285753,65.2464828491211,14451800.0
2021-06-15,DELTA.BK,53.75598195703857,54.53788640345805,53.16955455432759,53.56050491333008,8411000.0
2021-06-15,PTT.BK,30.49400054603998,30.678812670561435,30.12437629699707,30.12437629699707,55556800.0
2021-06-15,SCB.BK,,,,,
2021-06-16,ADVANC.BK,135.32269287109375,135.71267181308536,134.93271392910214,135.32269287109375,2721300.0
2021-06-16,AOT.BK,65.24649070541211,65.24649070541211,64.5215296975742,65.00483703613281,11388900.0
2021-06-16,DELTA.BK,53.56050485170653,53.56050485170653,52.19217300415039,52.19217300415039,7162000.0
2021-06-16,PTT.BK,30.309191154711172,31.048439719460227,30.12437901352391,30.494003295898438,117516500.0
2021-06-16,SCB.BK,,,,,
2021-06-17,ADVANC.BK,135.32271312768907,135.32271312768907,134.54275512695312,134.54275512695312,3125900.0
2021-06-17,AOT.BK,65.2464828491211,65.97144376966688,65.00482920893916,65.2464828491211,22965100.0
2021-06-17,DELTA.BK,50.43288433719218,53.56050590945233,49.26002950995737,51.80121994018555,16617000.0
2021-06-17,PTT.BK,30.494002888842328,30.863627166282843,30.30919075012207,30.30919075012207,36768900.0
2021-06-17,SCB.BK,,,,,
2021-06-18,ADVANC.BK,134.5427349871105,135.32269287109375,134.15275604511888,135.32269287109375,5636100.0
2021-06-18,AOT.BK,65.48813379172122,65.48813379172122,63.79655838012695,63.79655838012695,36698700.0
2021-06-18,DELTA.BK,52.19217517368465,54.53788860775131,51.80122107046622,52.778602600097656,32990000.0
2021-06-18,PTT.BK,30.30919299125671,30.494005143642426,29.569944381713867,29.569944381713867,122846500.0
2021-06-18,SCB.BK,,,,,
2021-06-21,ADVANC.BK,134.1527557373047,134.5427346784015,133.37279785511106,134.1527557373047,3989100.0
2021-06-21,AOT.BK,63.55490493774414,63.79655856868614,62.58829041397617,63.55490493774414,34072200.0
2021-06-21,DELTA.BK,51.996699153573445,52.58312659161985,50.23741311101949,52.38764953613281,12017000.0
2021-06-21,PTT.BK,29.385128021240234,29.569940147159986,29.200315895320486,29.385128021240234,71785600.0
2021-06-21,SCB.BK,,,,,
2021-06-22,ADVANC.BK,134.54271411061634,135.32267187357644,133.37277746617622,133.76275634765625,4133500.0
2021-06-22,AOT.BK,63.79655838012695,64.27986564058246,63.31325111967144,63.79655838012695,29049600.0
2021-06-22,DELTA.BK,52.7786025066478,53.16955660917401,51.21479355337224,51.4102668762207,6555000.0
2021-06-22,PTT.BK,29.569944381713867,30.124380838871,29.569944381713867,29.569944381713867,50246400.0
2021-06-22,SCB.BK,,,,,
2021-06-23,ADVANC.BK,133.7627918321716,134.15277081710502,132.9828338623047,132.9828338623047,3736400.0
2021-06-23,AOT.BK,64.03821219962813,64.27986583057012,63.31325130680215,63.55490493774414,13794000.0
2021-06-23,DELTA.BK,52.38764800051784,54.53788809101688,51.60574352990399,54.342411041259766,12918000.0
2021-06-23,PTT.BK,29.754756534099577,29.93956868648529,29.569944381713867,29.569944381713867,31244600.0
2021-06-23,SCB.BK,,,,,
2021-06-24,ADVANC.BK,132.98279858469616,133.76275634765625,132.59281970321612,133.76275634765625,4065100.0
2021-06-24,AOT.BK,63.07159902155399,63.3132526576519,60.89671629667282,61.86333084106445,45120300.0
2021-06-24,DELTA.BK,52.778599964488635,54.34240884244104,52.583122922640975,53.7559814453125,7867000.0
2021-06-24,PTT.BK,29.569944381713867,29.754756534099577,29.200320076942443,29.569944381713867,43225600.0
2021-06-24,SCB.BK,,,,,
2021-06-25,ADVANC.BK,134.1527352291363,134.1527352291363,132.98279858469616,133.76275634765625,2563100.0
2021-06-25,AOT.BK,61.86332738681102,62.34663463202048,61.13836651899683,61.38002014160156,16152200.0
2021-06-25,DELTA.BK,54.34240884244104,54.733362926136365,53.36502736161717,53.7559814453125,4676000.0
2021-06-25,PTT.BK,29.569940147159986,29.939564398999487,29.385128021240234,29.385128021240234,41171000.0
2021-06-25,SCB.BK,,,,,
2021-06-28,ADVANC.BK,132.98281339757582,133.76277124741497,132.59283447265625,132.59283447265625,3646200.0
2021-06-28,AOT.BK,60.6550642290423,60.6550642290423,59.446796017308394,59.93010330200195,43112400.0
2021-06-28,DELTA.BK,53.36503120884044,55.12432098388672,52.77860376943483,55.12432098388672,7711000.0
2021-06-28,PTT.BK,29.385128021240234,29.569940147159986,29.200315895320486,29.385128021240234,30819800.0
2021-06-28,SCB.BK,,,,,
2021-06-29,ADVANC.BK,132.59285487737125,133.7627918321716,131.81289690750435,132.9828338623047,5303500.0
2021-06-29,AOT.BK,60.41340998919362,61.13837090906394,59.93010270928007,60.65506362915039,16261000.0
2021-06-29,DELTA.BK,55.319794345008084,57.86098861694336,54.92884396130516,57.86098861694336,13493000.0
2021-06-29,PTT.BK,29.3851275987263,29.569939721988728,29.200315475463867,29.200315475463867,38739300.0
2021-06-29,SCB.BK,,,,,
2021-06-30,ADVANC.BK,133.37281799316406,134.1527759931241,133.37281799316406,133.37281799316406,4338700.0
2021-06-30,AOT.BK,60.6550642290423,61.13837151373586,59.93010330200195,59.93010330200195,15568900.0
2021-06-30,DELTA.BK,58.447412048059526,59.22931649025278,55.319790550872014,56.49264907836914,16611000.0
2021-06-30,PTT.BK,29.200322728248157,29.385134897414286,29.01551055908203,29.01551055908203,41053800.0
2021-06-30,SCB.BK,,,,,
2021-07-01,ADVANC.BK,133.3728181258492,134.54275512695312,132.9828391254812,134.54275512695312,3169800.0
2021-07-01,AOT.BK,60.17175654602051,60.89671746826172,59.93010290527344,60.41341018676758,20485400.0
2021-07-01,DELTA.BK,56.297176940553726,56.68813105991909,53.36503223055791,54.733367919921875,9253000.0
2021-07-01,PTT.BK,29.0155082604824,29.200320415007763,28.83069610595703,28.83069610595703,57676100.0
2021-07-01,SCB.BK,,,,,
2021-07-02,ADVANC.BK,134.54271411061634,134.9326929920964,133.76275634765625,133.76275634765625,3962700.0
2021-07-02,AOT.BK,59.93010310284105,60.41341038592848,59.68844946129734,60.171756744384766,14926300.0
2021-07-02,DELTA.BK,53.56050491333008,54.733363447166546,52.778600466910596,53.56050491333008,8150000.0
2021-07-02,PTT.BK,29.015504000263828,29.200316127654045,28.461067618093182,28.6458797454834,102326100.0
2021-07-02,SCB.BK,,,,,
2021-07-05,ADVANC.BK,133.7627969931441,133.7627969931441,132.98283899318406,133.37281799316406,2445000.0
2021-07-05,AOT.BK,59.93009967263411,60.171753300346346,59.44679241720964,59.688446044921875,10027900.0
2021-07-05,DELTA.BK,53.755986315157436,53.9514633747137,52.77860474579094,53.36503219604492,2981000.0
2021-07-05,PTT.BK,28.645883951431667,29.0155082604824,28.4610717969063,28.83069610595703,37405700.0
2021-07-05,SCB.BK,,,,,
2021-07-06,ADVANC.BK,133.76275634765625,134.1527352291363,132.98279858469616,133.76275634765625,3338700.0
2021-07-06,AOT.BK,59.93010310284105,60.896717669015906,59.93010310284105,60.171756744384766,11082700.0
2021-07-06,DELTA.BK,53.7559874015942,56.10170470684789,53.16955993948821,55.710750579833984,12010000.0
